vardekod,vardebenamning
33540,Detaljh utbildning hushåll/inredn/möbler
33550,Detaljhandelsutbildning kulturvaror
33560,Detaljhandelsutbildning hemelektr varor o fotoutr
33570,Detaljhandelsutbildning bil/reservdel
33588,Parti/detaljhandelsutbildning
33599,Parti/detaljhandelsutbildning
33600,Tvärutbildning inom förvaltning
33610,Grundläggande bank och sparbanksutbildning
33611,Försäkringsutbildning
33612,Förvaltnutbildning inom transpföretag
33613,Förvaltnutbildning arbetsgivarorganisation
33614,Förvaltnutbildning arbetstagarorganisation
33615,Förv utbildning inom produc-och el konsumentkoop
33616,Fastighetsförvaltn utbildning
33618,Förvutbildning för näringsliv/turistnäring
33619,Förvutbildning för näringsliv/turistnäring
33620,Förvaltnutbildning kontorspers för offentlig förv.
33621,Förvaltn utbildning inom länstyrelse
33622,Förvaltnutbildning för adm av vård o/el social serv
33623,"Arbets-, platsförmedlarutb"
33628,Förvaltnutbildning off förvaltning
33629,Förvaltnutbildning off förvaltning
33688,Förvaltningsutbildning
33699,Förvaltningsutbildning
33710,Handelsinstitututbildning baserad på grundskola
33730,Ekon linje (gymn el fackskol) ekonomisk språkl gren
33731,Ekon linje (gymn el fackskol) kameral gren
33732,Ekon linje (gymn el fackskol) distributiv gren
33733,Ekon linje (gymn el fackskol) administrativ gren
33738,Ekon linje (gymn el fackskola)
33739,Ekon linje (gymn el fackskola)
33740,Komvux avgångsbetyg 2 ekonomisk sektor
33788,Företagsekonomisk utbildning
33799,Företagsekonomisk utbildning
33888,Annan ekon utb vid handels o gymnasieskola
33999,Ospec ekon utb vid handels o gymnasieskola
34100,Korresp/sekreter/stenogr utbildning
34110,Språk för näringslivet (Pu)
34150,Utbildning i vårddokumentation högre speckurs(Pu)
34188,Språk och skrivinriktad utbildning
34199,Språk och skrivinriktad utbildning
34200,Inköp/markn/rekl/försälj utbildning
34220,Marknadsföring trävaror (Pu)
34230,"Fastighetsmäklarutb, grundläggande"
34288,Utbildning för inköps- och försäljningsarbete
34299,Utbildning för inköps- och försäljningsarbete
34300,Tvärutbildning i automatisk databehandling (Pu)
34308,Tvärutbildning i ADB
34309,Tvärutbildning i ADB
34310,"Programmering, administrativa system (Pu)"
34318,Programmeringsutbildning
34319,Programmeringsutbildning
34388,Utbildning i informationsbehandling
34399,Utbildning i informationsbehandling
34410,Bokförings/redovisningsutbildning
34418,Bokförings- och redovisningsutbildning
34420,Utbildning i kassaarb för personal i ansvarsställn
34488,Utbildning bokf/redov/kassaarbete
34499,Utbildning bokf/redov/kassaarbete
34500,Tvärutbildning för detaljhandelsarbete
34510,Detaljhandelsutbildning livsmedel
34520,Detaljhandelutbildning text/konfektion/skor/läder
34530,Detaljhandelsutbildning färg/järn/kem
34540,Detaljhandelutbildning hemtextil/hushåll/inred mm
34550,Detaljhandelsutbildning kulturvaror
34560,Detaljhandelutbildning hemelektr varor o fotoutr
34570,Detaljhandelsutbildning bilar/andra fordon/bensin
34588,Detaljhandelsutbildning
34599,Detaljhandelsutbildning
34610,Förvaltn utbildning inom häringsliv bank/sparbutb
34611,Förvaltn utbildning inom häringsliv försäkringsväs.
34612,Förvaltn utbildning inom häringsliv speditörsutb
34613,Förvaltn utbildning inom arbetsgivarorg
34614,Förvaltn utbildning inom arbetstagarorg
34615,Förvaltn utbildning inom prod/konsumentorg
34618,Förv utbildning näringsl/organ
34619,Förv utbildning näringsl/organ
34629,Förvaltningsutbildning offentl förv
34688,Förvaltningsutbildning
34699,Förvaltningsutbildning
34700,"Handelsgymnasium, språkl gren"
34701,"Handelsgymnasium, redov gren"
34702,"Handelsgymnasium, distr gren"
34703,"Handelsgymnasium, förv gren"
34708,Handelsgymnasium eller motsvarande
34709,Handelsgymnasium eller motsvarande
34710,"Gymnasium 3-årig, ekon linje kameral gren"
34711,"Gymnasium 3-årig, ekon linje distribut gren"
34712,"Gymnasium 3-årig, ekon linje administr gren"
34713,"Gymnasium 3-årig, ekon linje ekon/språkl gren"
34715,"Gymnasium 3-årig, ekon linje ekon kompl.kurs"
34718,"Gymnasium 3-årig, ekon linje estet/soc variant"
34719,Gymnasium 3-årig
34720,Komvux avgångsbetyg 3 ekonomisk sektor
34730,Handelslinjen (3-årig yrkesinriktad linje)
34740,Handels- och administrationsprogrammet
34748,Handels- och administrationsprogrammet
34749,Handels- och administrationsprogrammet
34750,"Samhällsvetenskapsprogrammet, ekonomisk gren"
34788,"Handelsgymn, 3-årig gymn ekonomisk linje el motsv"
34799,"Handelsgymn, 3-årig gymn ekonomisk linje el motsv"
34888,Annan utb inom förvaltn/handel/ekon/samhvet område
34999,Annan utb inom förvaltn/handel/ekon/samhvet område
35000,Journalistlinjen vid JH
35010,Programtjänstemannautbildning
35088,Journalistutbildning
35099,Journalistutbildning
35100,Komb utbildning sekreterare
35110,Skolsekreterarutbildning
35120,Advokatsekretearutbildning
35121,Sekreterare med internationell inriktning
35130,Korrespondensutbildning baserad på gymnasieskolan
35150,Läkarsekr.utbildning baserad på gymnasieskolan
35188,Sekreterarutb. baserad på gymn.
35199,Sekruterarutb. baserad på gymn.
35200,Tvärutbildning m kommersiell inriktning
35210,Tvärutbildning för inköpsarbete
35211,Utbildning i inköpsarbete för tekniker
35218,Utbildning för inköpsarbete
35219,Utbildning för inköpsarbete
35220,Utbildning för marknadsför/reklamarbete
35222,Reklam- o kommunikationslinjen
35228,Utbildning för marknadsföring
35229,Marknadsförutbildning
35230,Tvärutbildning för försäljningsarbete
35231,Utbildning i försäljningsarbete för tekniker
35238,Utbildning i försäljningsarbete
35239,Utbildning i försäljningsarbete
35288,Kommersiellt inriktad utbildning
35299,Kommersiellt inriktad utbildning
35300,Tvärutbildning i autom databehandling
35310,Tvärutbildning för programmeringsarb/ ADB-linjen
35311,Utbildning för programmerare Algol
35312,Utbildning för programmerare Cobol
35313,Utbildning för programmerare Fortran
35314,Programmerare PL/1
35315,Programmerare maskinnära språk
35316,Utbildning i informbehandl ADB-lin datordriftinr
35318,Programmerarutbildning
35319,Programmerarutbildning
35320,Utbildning för systemarbete
35330,Utbildning i administrativ rationalisering
35388,Utbildning i informationsbehandling
35399,Utbildning i informationsbehandling
35488,Detaljhandelsutbildning
35499,Detaljhandelsutbildning
35510,Bankutbildning
35511,Försäkringsutbildning
35512,Resebyråutbildning
35513,Förvaltnutbildning arbetsgivarorganisation
35514,Förvaltnutbildning arbetstagarorganisation
35515,Förvaltnutbildning inom konsumentkoop/prodorg
35518,Förvaltnutbildning näringsl/org
35519,Förvaltnutbildning näringsl/org
35520,Landskanslist/landskontorist/häradsskrivut
35521,Kanslistutbildning inom centralt ämbetsverk
35522,Kyrkokameral utbildning
35523,Utbildning för ass arkiv/bibl/museer
35525,Idrotts/fritidskonsulent utbildning
35526,Socialvårdsutbildning
35528,Förvaltnutbildning inom offentlig förvaltning
35529,Förvaltnutbildning inom offentlig förvaltning
35530,Socialadministrativ utbildning ( komb utbildning )
35531,Socialadmistrativ utbildning
35532,Utbildningsadm utbildning (komb utb)
35534,Informationslinjen
35538,Adminisrtativ utbildning
35539,Administrativ utbildning
35540,Personaladministrativa linjen
35548,Personaladm utbildning
35549,Personaladm utbildning
35553,Grundläggande rättsutbildning
35560,Grundläggande förvaltn utbildning förvaltning
35561,Grundläggande förvaltn utbildning ekonomi
35562,"Kontorslinjen, inr. mot adm. och ekonomi ,YTH"
35588,Förvaltningsutbildning
35599,Förvaltningsutbildning
35600,Högskoleexamen inom samhällsvetenskap / juridik
35604,"Högskolestud. om minst 20 p, pedagogik, undervisn."
35605,"Högskolestud. om minst 20 p, psykologi"
35607,"Högskolestud. om minst 20 p, sociologi"
35608,"Högskolestud. om minst 20 p, humanoria"
35609,"Högskolestud. om minst 20 p, humanoria"
35620,"Högskolestud. om minst 20 p, företagsekonomi"
35622,"Högskolestud. om minst 20 p, utredn. och administr."
35650,"Högskolestud. om minst 20 p, arbetsliv"
35651,"Högskolestud. om minst 20 p, inform. och kommunik."
35652,"Högskolestud. om minst 20 p, informationsbehandling"
35653,"Högskolestud. om minst 20 p, juridik, rättsvetensk."
35654,"Högskolestud. om minst 20 p, samhällsekon. statsk"
35655,"Högskolestud. om minst 20 p, sociala fr. socialpol."
35656,"Högskolestud. om minst 20 p, statistik"
35658,"Högskolestud. om minst 20 p, samhvet. befolkn.fråg."
35659,"Högskolestud. om minst 20 p, samhvet. information"
35688,Minst 20 poäng i samhvet eller beteendevet. ämne
35699,"Högskolestud. om minst 20 p, samhvet. el. beteende"
35700,Högre företagsekonomisk utb. distributionslinje
35701,Högre företagsekonomisk utb. redovisning
35702,"Handels- och distributionslinje, YTH"
35704,"Controller-utbildning, DIHM"
35708,Högre företagsekonomisk utbildning
35709,Högre företagsekonomisk utbildning
35710,Högre företagsekonomisk utbildning för ingenjörer
35720,Företagsekonomisk inr utbildning allmän inriktning
35721,Företagsekonomisk inr utbildning red o revision
35722,Företagsekonomisk inr utbildning transportekonomi
35723,Företagsekonomisk inr utbildning marknadsföring
35728,"Linjen för småföretagsteknik, småföretagsek. linje"
35729,Företagsekonomisk utbildning
35730,Ekon spec kurs adm rationalisering
35731,Ekon spec kurs ekon/revision
35732,Ekon spec kurs marknadsföring
35733,Ekon spec kurs off förvaltning
35734,Ekon spec kurs chefssekr/chefsassistentutbildning
35735,Ekon spec kurs personaladministration
35736,Ekon spec kurs utrikeshandel
35737,Ekon spec kurs materialadministration
35738,Ekon spec kurs
35739,Ekon spec utbildning
35748,Transportekonomiska/administrativa linjen
35749,Företagsekonomiskt inriktad utbildning
35788,Företagsekonomiskt inriktad utbildning
35799,Företagsekonomiskt inriktad utbildning
35801,KY utbildning ekonomi
35888,Annan utb för förvaltn/handel/ekon/samhällsv.
35999,Ospec utb för förvaltn/handel/ekon/samhällsv.
36000,Journalistutbildning (akademikerlinjen)
36010,Vidareutbildning för journalister
36011,Jornalistlinjen (40 p)
36020,Journalistlinjen (120 p)
36088,Journalistutbildning
36099,Journalistutbildning
36100,Akademisk sekrutbildning ekonomisk linje
36110,Akademisk sekrutbildning språklig linje
36188,Akademisk sekr.utbildning (civilsekr)
36199,Akademisk sekr.utbildning (civilsekr)
36200,"Ekonomisk linje, civilekonom eller motsvarande"
36201,Ekonomutbildning med internationell inriktn.
36202,Ekonomutbildning med konsumentekonomisk inriktn.
36203,Hotell- och restaurangekonomiska linjen
36204,Internationella ekonomlinjen
36208,"Ekon linje, civilekonom eller annan motsv utb."
36209,"Ekon linje, civilekonom eller motsv, ospec utb."
36288,Ekonomutbildning
36299,Ekonomutbildning
36300,"Socionomutbildning, sociala linjen"
36301,Socialpedagoglinjen
36306,Fortbildning i socialt behandlingsarbete
36308,Socionomutbildning
36309,Socionomutbildning
36310,Förvaltningslinjen
36311,Förvaltningslinjen med inr. kommunal förvalt mm
36312,Förvaltningslinjen personaladministrativ inriktn
36318,Förvaltningslinjen
36319,Förvaltningslinjen
36320,Socionomutbildning teoretisk
36330,Beteendevetenskapliga linjen
36331,Beteendevetenskapliga linjen personal/arblivsinr.
36332,"Beteendevetensk. linje, utredningssociol. inriktn."
36333,Linjen för personal- och arbetslivsfrågor
36338,Beteendevetenskaplig utbildning
36339,Beteendevetenskaplig linje
36340,Psykologexamen grundutbildning
36341,"Psykologlinjen, psykologexamen"
36350,Systemvetenskapliga linjen
36358,System/data-vetenskaplig påbyggnadslinje
36359,Systemvetenskaplig utbildning
36360,Linjen för offentlig förvaltning
36370,Förvaltningslinjen offentlig förvaltning
36371,Förvaltningslinjen förvaltningsekonomi
36372,Förvaltningslinjen organisation
36373,Förvaltningslinjen lokal-regional planering
36374,Förvaltningslinjen samhällsekon. utredn.arb.
36378,Förvaltningslinjen
36379,Förvaltningslinjen
36388,Socionomutb. Utb för beteendevet. eller förvaltn.
36399,Socionomutb. Utb för beteendevet. eller förvaltn.
36400,Juristlinjen eller jur kand-examen
36411,Åklagarkurs
36412,Fiskalsutbildning
36413,Rådmans/hovrättsassessorsutbildning
36418,Juristutbildning
36419,Juristutbildning
36488,Juristutbildning
36499,Juristutbildning
36500,Jur pol mag
36501,Företags- och förvaltningsjuridisk linje
36510,Fil pol mag med företagsekonomi
36520,Fil pol mag numerisk inriktning
36530,Fil pol mag m samhällsplanerande inriktning
36540,Fil pol mag m beteendevetenskap
36588,Pol mag utbildning
36599,Pol mag utbildning
36600,Fil kand mat/info/företagsekon
36601,Fil kand mat/stat/företagsekon
36602,Fil kand stat/natekon/företagsekon
36603,Fil kand samhk/företagsekon
36604,Fil kand samhk/soc/företagsekon
36605,Fil kand ped/soc/företagsekon
36606,Fil kand statsk/natekon/företagsekon
36607,Fil kand stat/inf beh/företagsekon
36608,Fil kand företagsekonomi
36609,Fil kand företagsekonomi
36610,Ekonomilinjen
36620,Samhällsplanerarlinjen
36630,Fil kand stat/natekon/mat
36631,Fil kand stat/natekon/statsk
36632,Fil kand stat/natekon/geogr
36633,Fil kand statsk/natekon/mat
36634,Fil kand statsk/natekon/geogr
36635,Fil kand mat/samhk/geogr
36636,Fil kand infbeh/samhvet ämn
36638,Fil kand samhvet komb
36639,Fil kand samhvet komb
36640,Fil kand mat/stat/psyk/soc/ped
36641,Fil kand psyk/samhk/pedag
36642,Fil kand psyk/samhk/filosofi
36643,Fil kand psyk/soc/pedagogik
36644,Fil kand pedag/soc/statistik
36645,Fil kand pedag/soc/statskunsk
36646,Fil kand statsk/natekon/soc/psyk
36647,Fil kand fil/psyk/pedag/soc
36648,Fil kand beteendev komb
36649,Fil kand beteendev komb
36650,"Kand-examen, fördjup-ämne inom ADB-området"
36651,"Kand-examen, fördjup-ämne inom beteendevetenskap"
36652,"Kand-examen, fördjup-ämne inom företagsekonomi"
36653,"Kand-examen, fördjup-ämne inom nationalekonomi"
36654,"Kand-examen, fördjup-ämne inom förv./administr."
36655,"Kand-examen, fördjup-ämne inom kommunikation/inform"
36656,"Kand-examen, fördjup-ämne inom samh.- statskunskap"
36657,"Kand-examen, fördjup-ämne inom samhällsvet. ämne"
36658,"Kand-examen, fördjup-ämne inom juridik"
36659,"Kand-examen, annat/ospec fördjupn-ämne"
36699,"Fil kand / Kandidatexamen, samhällsvet. ämnen"
36700,Fil mag mat/info/företagsekon
36701,Fil mag mat/stat/företagsekon
36702,Fil mag stat/natekon/företagsekon
36703,Fil mag samhk/företagsekon
36704,Fil mag samhk/soc/företagsekon
36705,Fil mag pedag/soc/företagsekonomi
36706,Fil mag statsk/natekon/företagsekon
36707,Fil mag stat/infbeh/företagsekon
36708,Fil mag företagsekon komb
36709,Fil mag företagsekon komb
36710,Fil mag enl ekonomilinjen
36720,Fil mag utbildning samhällsplan linje
36730,Fil mag stat/natekon/matematik
36731,Fil mag stat/natekon/statsk
36732,Fil mag stat/natekon/geografi
36733,Fil mag statsk/natekon/matematik
36734,Fil mag statsk/natekon/geograf
36735,Fil mag mat/samhk/geografi
36736,Fil mag infbeh/samhvet ämn
36738,Fil mag samhällsvet komb
36739,Fil mag samhällsvet komb
36740,Fil mag mat/stat/psyk/soc/pedag
36741,Fil mag psyk/samhk/pedagogik
36742,Fil mag psyk/samhk/filosofi
36743,Fil mag psyk/soc/pedagogik
36744,Fil mag pedag/soc/statistik
36745,Fil mag pedag/sociologi/statsk
36746,Fil mag statsk/natekon/soc/psyk
36747,Fil mag filos/psyk/pedag/soc
36748,Fil mag beteendevet komb
36749,Fil mag beteendevet komb
36750,"Mag-examen, fördjup-ämne inom ADB-området"
36751,"Mag-examen, fördjup-ämne inom beteendevetenskap"
36752,"Mag-examen, fördjup-ämne inom företagsekonomi"
36753,"Mag-examen, fördjup-ämne inom nationalekonomi"
36754,"Mag-examen, fördjup-ämne inom förv./administr."
36755,"Mag-examen, fördjup-ämne inom kommunikation/inform"
36756,"Mag-examen, fördjup-ämne inom samh.- statskunskap"
36757,"Mag-examen, fördjup-ämne inom samhällsvet. ämne"
36758,"Mag-examen, fördjup-ämne inom juridik"
36759,"Mag-examen, annat/ospec fördjupn-ämne"
36788,Fil mag utbildning
36799,"Fil mag / Magisterexamen, samhällsvet. ämnen"
36801,Förvaltn utbildning näringsliv/förväs
36802,Bank/sparbanksutbildning
36803,Utbildning försäkringsväsendet
36804,Utbildning resebyråverksamhet
36805,Förvaltn utbildning arbetsgiv org
36806,Förvaltn utbildning arbetstag org
36807,Förvaltn utbildning prod/kons koop
36808,Förvaltningsutbildning
36809,Förvaltningsutbildning
36810,Kansliexamen
36811,Distriksåklagarutbildning
36812,Landsfiskalsutbildning
36818,Examen inom förvaltningsområdet
36819,Examen inom förvaltningsområdet
36820,Aspirantutbildning AMS
36821,Aspirantutbildning SIDA
36822,Aspirantutbildning Statskontoret
36823,Aspirantutbildning UD
36824,Länsstyr taxkurs för civilekonom/jur
36825,Länsstyr kurs för jur landskansl
36826,Aspirantutbildning RRV
36828,Aspirantutbildning off mynd
36829,Aspirantutbildning off mynd
36830,Utbildning i samhällsplanering
36839,Utbildning i planering
36840,Vidutbildning akad adm utbildning
36841,Vidutbildning akad journ/förlagstj
36842,Vidutbildning akad rekl/marknadsför
36843,Vidutbildning akad företagsledarutbildning
36844,Vidutbildning akad produc utbildning SR m m
36845,Masterutbildning v Handelshögskola
36848,Yrkesinr vidutbildning akad
36849,Yrkesinr vidutbildning akad
36850,Påbutbildning akad komm förvaltnarb
36851,Påbutbildning akad soc behandlarb
36858,Påb.utb. för akadem i beteendev. el samhvet.
36859,Påb.utb. för akadem i beteendev. el samhvet.
